,Time,Open,Close,High,Low,Volume
12626,2019-12-09 23:05:00,7367.20961664,7367.3,7367.3,7367.20961664,0.53541212
12627,2019-12-09 23:06:00,7367.3,7367.3,7367.3,7367.20961664,0.02384348
12628,2019-12-09 23:07:00,7367.3,7369.9,7369.9,7367.20961664,1.42897993
12629,2019-12-09 23:08:00,7370.08674128,7370.9,7370.9,7370.08674128,0.26883473
12630,2019-12-09 23:09:00,7370.80045963,7370.9,7370.9,7370.80045963,0.055
12631,2019-12-09 23:10:00,7371.13239294,7371.3,7371.3,7371.13239294,0.13508569
12632,2019-12-09 23:11:00,7371.3,7372.5,7372.5,7371.3,0.13
12633,2019-12-09 23:12:00,7373.23463724,7374.1,7374.1,7373.23463724,3.24384242
12634,2019-12-09 23:13:00,7374.1,7374.5,7374.5,7374.1,1.81610841
12635,2019-12-09 23:14:00,7374.5,7375.4,7375.4,7374.5,1.16022876
12636,2019-12-09 23:15:00,7375.3,7370.0,7375.3,7369.6,15.45916278
12637,2019-12-09 23:16:00,7369.9,7370.2,7370.2,7369.8,9.02103343
12638,2019-12-09 23:17:00,7370.4,7370.9,7370.9,7370.4,1.20596906
12639,2019-12-09 23:18:00,7370.9,7370.3,7370.9,7370.3,2.047685
12640,2019-12-09 23:19:00,7370.4,7371.0,7371.0,7370.4,2.0
12641,2019-12-09 23:20:00,7370.8,7371.0,7371.0,7370.8,2.01
12642,2019-12-09 23:21:00,7371.0,7371.0,7371.0,7371.0,0.02029668
12643,2019-12-09 23:22:00,7371.0,7371.5,7374.0,7371.0,5.02231255
12644,2019-12-09 23:23:00,7371.6,7372.4,7373.0,7371.6,5.07758807
12645,2019-12-09 23:24:00,7372.7,7374.0,7375.0,7372.7,13.10568925
12646,2019-12-09 23:25:00,7373.337404699999,7373.8,7373.9,7373.337404699999,0.06978279999999999
12647,2019-12-09 23:26:00,7374.7190592,7374.7,7374.7190592,7374.7,0.49123849
12648,2019-12-09 23:27:00,7374.8,7374.8,7374.8,7374.7,0.3194913
12649,2019-12-09 23:28:00,7374.8,7374.8,7374.8,7374.8,0.0741
12650,2019-12-09 23:29:00,7374.9,7375.4,7375.4,7374.9,0.215
12651,2019-12-09 23:30:00,7375.6,7375.6,7375.6,7375.6,0.00828698
12652,2019-12-09 23:31:00,7375.7,7376.3,7376.3,7375.7,1.0281
12653,2019-12-09 23:32:00,7376.3,7379.6,7379.7,7376.3,1.70233098
12654,2019-12-09 23:33:00,7381.0,7381.0,7381.0,7381.0,0.005
12655,2019-12-09 23:34:00,7381.1,7381.1,7381.2,7381.1,1.025
12656,2019-12-09 23:35:00,7381.3,7387.6,7387.9,7381.20416702,4.17646891
12657,2019-12-09 23:36:00,7387.7,7386.6,7390.3,7386.6,2.89117546
12658,2019-12-09 23:37:00,7382.8,7381.97858554,7382.8,7381.97858554,0.68187461
12659,2019-12-09 23:38:00,7380.6,7376.0,7380.6,7376.0,4.94676772
12660,2019-12-09 23:39:00,7377.3,7376.364524799998,7378.1,7376.364524799998,3.57342472
12661,2019-12-09 23:40:00,7376.3,7376.3,7376.364524799998,7376.3,0.01311144
12662,2019-12-09 23:41:00,7376.3,7378.5,7378.5,7376.3,0.125
12663,2019-12-09 23:42:00,7379.2,7380.86096502,7380.9,7379.2,0.14781979
12664,2019-12-09 23:43:00,7380.86096502,7380.876287999998,7380.876287999998,7380.84536201,0.23461951
12665,2019-12-09 23:44:00,7380.876287999998,7380.8,7380.876287999998,7380.8,0.14493152
12666,2019-12-09 23:45:00,7380.8,7379.3109824,7380.8,7379.3109824,0.34150104
12667,2019-12-09 23:46:00,7379.4,7380.8,7380.8,7379.4,0.14645272
12668,2019-12-09 23:47:00,7380.8,7380.8,7380.8,7380.8,0.00272503
12669,2019-12-09 23:48:00,7380.8,7374.1,7380.8,7374.1,2.63157396
12670,2019-12-09 23:49:00,7374.1,7373.6,7374.2,7373.5,4.14702039
12671,2019-12-09 23:50:00,7373.6,7373.56248175,7373.6,7373.5,0.016984
12672,2019-12-09 23:51:00,7373.7,7373.7,7373.7,7373.6,1.04030203
12673,2019-12-09 23:52:00,7373.7,7373.7,7373.7,7373.6782412,4.02374858
12674,2019-12-09 23:53:00,7373.6782412,7373.7,7373.7,7373.6,3.45325831
12675,2019-12-09 23:54:00,7373.7,7373.67311285,7373.7,7373.6,3.17081353
12676,2019-12-09 23:55:00,7373.67311285,7373.7,7373.7,7373.67311285,3.02771927
12677,2019-12-09 23:56:00,7373.7,7380.3,7380.3,7373.6782412,5.12125604
12678,2019-12-09 23:57:00,7380.9,7385.7,7385.8,7380.9,0.33049881000000003
12679,2019-12-09 23:58:00,7385.5,7377.5,7385.5,7375.5,1.00361143
12680,2019-12-09 23:59:00,7379.52142186,7379.52142186,7379.52142186,7379.52142186,0.01
12681,2019-12-10 00:00:00,7379.52142186,7373.6,7379.52142186,7373.6,7.36677251
12682,2019-12-10 00:01:00,7373.6,7373.6,7373.6172013999985,7373.6,0.07400000000000001
12683,2019-12-10 00:02:00,7373.6,7364.9,7373.6,7364.0,9.43197071
12684,2019-12-10 00:03:00,7364.8,7364.8,7364.9,7364.7,1.51992918
12685,2019-12-10 00:04:00,7364.7,7364.8,7364.8,7364.7,0.0984498
12686,2019-12-10 00:05:00,7364.7,7364.7,7364.7,7364.7,1.13999113
12687,2019-12-10 00:06:00,7364.8,7364.7,7364.8,7364.7,0.039
12688,2019-12-10 00:07:00,7364.8,7356.1,7364.8,7356.1,7.62197316
12689,2019-12-10 00:08:00,7356.8,7359.2292284,7359.29543123,7356.7,1.17597409
12690,2019-12-10 00:09:00,7359.9,7364.4,7364.4,7359.9,1.15579917
12691,2019-12-10 00:10:00,7364.5,7365.7,7365.8,7364.4,0.25798039
12692,2019-12-10 00:11:00,7366.3,7368.7,7368.7,7366.3,3.13098932
12693,2019-12-10 00:12:00,7368.7,7368.5,7368.7,7368.4,0.0334
12694,2019-12-10 00:13:00,7369.6,7369.5,7369.6,7369.5,1.4130706
12695,2019-12-10 00:14:00,7369.5,7369.6,7369.6,7369.5,0.278585
12696,2019-12-10 00:15:00,7369.6,7371.5,7371.5,7369.6,0.045
12697,2019-12-10 00:16:00,7371.5,7373.3,7373.4,7371.5,0.35229568
12698,2019-12-10 00:17:00,7373.3,7373.5,7373.5,7373.2,0.1
12699,2019-12-10 00:18:00,7373.3,7371.8,7373.3,7371.8,1.12374426
12700,2019-12-10 00:19:00,7371.5,7371.5,7371.5,7371.5,0.005
12701,2019-12-10 00:20:00,7371.4,7371.9,7371.9,7371.4,0.05007659
12702,2019-12-10 00:21:00,7372.4,7372.5,7372.5,7372.4,0.02
12703,2019-12-10 00:22:00,7372.4,7372.4,7372.4,7372.4,0.11
12704,2019-12-10 00:23:00,7372.4,7373.1,7373.1,7372.4,0.03485554
12705,2019-12-10 00:25:00,7372.9096519999985,7372.9096519999985,7373.0,7372.9096519999985,0.05156956
12706,2019-12-10 00:26:00,7372.9,7372.5,7372.9,7372.4,0.15897407
12707,2019-12-10 00:27:00,7372.4492595,7372.4,7372.4492595,7372.4,0.24414909
12708,2019-12-10 00:28:00,7372.4492595,7372.40925458,7372.4492595,7372.4,1.02913817
12709,2019-12-10 00:29:00,7372.5,7372.408540800001,7372.5,7372.408540800001,0.06658308
12710,2019-12-10 00:30:00,7372.4,7372.4,7372.408540800001,7372.4,0.2801
12711,2019-12-10 00:31:00,7372.4,7370.8,7372.4,7370.8,4.90179295
12712,2019-12-10 00:32:00,7370.8,7370.25543072,7370.8,7370.2,2.66456686
12713,2019-12-10 00:33:00,7370.2,7367.1585216,7370.25543072,7367.15738304,2.11079844
12714,2019-12-10 00:34:00,7367.15738304,7358.08452912,7367.1585216,7358.08452912,2.43140665
12715,2019-12-10 00:35:00,7358.040067199999,7358.08452912,7358.08452912,7358.0,1.65274533
12716,2019-12-10 00:36:00,7358.1,7364.4,7364.4,7358.1,0.61888728
12717,2019-12-10 00:37:00,7365.055136399998,7365.055136399998,7365.055136399998,7365.055136399998,0.097
12718,2019-12-10 00:38:00,7365.0,7365.4,7365.4,7365.0,0.10192648
12719,2019-12-10 00:39:00,7365.4,7365.4,7365.4,7365.4,0.08578969
12720,2019-12-10 00:40:00,7366.0,7366.0,7366.0,7365.9,0.11389621
12721,2019-12-10 00:41:00,7366.0,7366.0,7366.0,7365.9,0.075
12722,2019-12-10 00:42:00,7366.0,7366.0,7366.0,7366.0,0.027267270000000003
12723,2019-12-10 00:43:00,7365.9,7365.9,7366.0,7365.9,0.07317402
12724,2019-12-10 00:44:00,7365.9,7365.9,7365.9,7365.9,0.015328
12725,2019-12-10 00:45:00,7365.9,7366.0,7366.1,7365.9,1.38894894
12726,2019-12-10 00:47:00,7365.9,7366.0,7366.0,7365.9,2.005
12727,2019-12-10 00:48:00,7366.0,7365.9,7366.0,7365.9,0.715
12728,2019-12-10 00:49:00,7366.0,7366.0,7366.0,7365.9,0.07518089
12729,2019-12-10 00:50:00,7366.0,7372.2,7377.9,7366.0,28.19640806
12730,2019-12-10 00:51:00,7372.2,7372.42189351,7372.42189351,7372.2,0.6
12731,2019-12-10 00:52:00,7372.42189351,7372.5,7372.5,7372.42015318,0.11956401
12732,2019-12-10 00:53:00,7372.5,7373.74967965,7373.8,7372.5,0.44963182
12733,2019-12-10 00:54:00,7375.9,7378.1,7378.1,7375.9,0.10062296
12734,2019-12-10 00:55:00,7378.1,7381.5,7381.5,7378.1,1.212419
12735,2019-12-10 00:56:00,7381.6,7381.6,7381.6,7381.5,0.135
12736,2019-12-10 00:57:00,7381.5,7380.0,7381.5,7380.0,0.25
12737,2019-12-10 00:58:00,7380.1,7379.0,7380.1,7379.0,5.37633039
12738,2019-12-10 00:59:00,7378.9,7379.0,7379.0,7378.9,0.016388
12739,2019-12-10 01:00:00,7378.9,7379.0,7379.0,7378.9,1.82323994
12740,2019-12-10 01:01:00,7378.9,7378.9,7378.9,7378.9,0.05
12741,2019-12-10 01:02:00,7379.0,7378.94733308,7379.0,7378.9400196000015,0.01542742
12742,2019-12-10 01:03:00,7379.0,7378.94733308,7379.0,7378.9400196000015,0.32641859
12743,2019-12-10 01:04:00,7379.0,7381.8855939999985,7381.9,7379.0,1.96824849
12744,2019-12-10 01:05:00,7381.9,7383.8,7383.8,7381.9,0.8769186999999999
12745,2019-12-10 01:06:00,7383.8,7383.8,7383.8,7383.70501755,1.12803032
12746,2019-12-10 01:07:00,7383.70501755,7383.70501755,7383.8,7383.70501755,0.29572571000000003
12747,2019-12-10 01:08:00,7383.75544036,7383.8,7383.8,7383.75544036,0.01634204
12748,2019-12-10 01:09:00,7383.8,7383.8,7383.8,7383.7926075,0.10519878
12749,2019-12-10 01:10:00,7383.75544036,7383.8,7383.8,7383.75544036,0.1633611
12750,2019-12-10 01:11:00,7383.8,7383.8,7383.8,7383.8,0.26653611
12751,2019-12-10 01:12:00,7383.8,7383.75544036,7383.8,7383.75544036,0.10682447
12752,2019-12-10 01:13:00,7383.7,7383.8,7383.8,7383.7,2.71787481
12753,2019-12-10 01:14:00,7383.8,7383.8,7383.8,7383.7,0.36107841
12754,2019-12-10 01:15:00,7383.8,7357.6,7383.8,7357.6,80.51239664
12755,2019-12-10 01:16:00,7358.5,7368.59804135,7369.8,7357.6,12.73349919
12756,2019-12-10 01:17:00,7368.6,7401.9,7434.6,7368.6,109.79374858
12757,2019-12-10 01:18:00,7408.7,7402.6,7417.5,7397.75738098,11.45592173
12758,2019-12-10 01:19:00,7402.8,7394.6,7402.9,7388.3,7.41412708
12759,2019-12-10 01:20:00,7394.5791073,7393.3,7394.5791073,7390.3,0.76337919
12760,2019-12-10 01:21:00,7393.7,7393.3,7400.6,7391.2,2.74319655
12761,2019-12-10 01:22:00,7396.5,7396.6,7396.6,7396.5,0.06564555
12762,2019-12-10 01:23:00,7396.6,7394.3,7396.6,7394.3,0.18146597
12763,2019-12-10 01:24:00,7394.3,7395.3,7395.9,7394.3,0.64869058
12764,2019-12-10 01:25:00,7395.8,7393.3,7395.9,7393.2,1.77043511
12765,2019-12-10 01:26:00,7393.2,7393.8,7393.8,7393.2,0.15449691
12766,2019-12-10 01:27:00,7396.1,7396.1,7396.1,7396.1,0.016530700000000002
12767,2019-12-10 01:28:00,7396.0,7390.1,7396.0,7387.3,2.15811289
12768,2019-12-10 01:29:00,7390.1,7390.1,7390.2,7390.1,1.22231078
12769,2019-12-10 01:30:00,7390.2,7388.2,7390.2,7388.2,0.2857737
12770,2019-12-10 01:31:00,7388.2,7388.2,7388.3,7388.2,0.5909052
12771,2019-12-10 01:32:00,7388.2,7385.9,7388.2,7385.9,1.72648388
12772,2019-12-10 01:33:00,7385.91597102,7385.91597102,7385.91597102,7385.9,0.03654492
12773,2019-12-10 01:34:00,7385.9,7380.6,7385.91086381,7380.3,2.90363423
12774,2019-12-10 01:35:00,7380.6,7380.7,7380.7,7380.6,1.22151624
12775,2019-12-10 01:36:00,7380.6,7380.2,7380.6,7379.3,2.90315204
12776,2019-12-10 01:37:00,7380.2242892,7380.8,7380.82589888,7380.2,3.64542275
12777,2019-12-10 01:38:00,7380.9,7382.6,7383.5,7380.8,2.21375352
12778,2019-12-10 01:39:00,7382.7,7384.1,7384.2,7382.7,0.11780710000000001
12779,2019-12-10 01:40:00,7384.2,7384.1,7384.2,7384.1,0.12630693
12780,2019-12-10 01:41:00,7384.2,7384.3,7384.3,7382.8,3.087856
12781,2019-12-10 01:42:00,7384.3,7386.1,7386.1,7384.3,1.47072717
12782,2019-12-10 01:43:00,7386.2,7393.7,7395.5,7386.2,5.81911136
12783,2019-12-10 01:44:00,7393.732118999998,7393.75362496,7393.75362496,7393.7,0.06534906
12784,2019-12-10 01:45:00,7393.75362496,7393.8,7393.8,7393.75362496,0.41148206
12785,2019-12-10 01:47:00,7393.8,7393.8,7393.8,7393.8,0.0156
12786,2019-12-10 01:48:00,7393.7,7393.7,7393.72944856,7393.7,0.12300948
12787,2019-12-10 01:49:00,7393.8,7393.7,7393.8,7393.7,1.51
12788,2019-12-10 01:50:00,7393.8,7393.8,7393.8,7393.8,0.01
12789,2019-12-10 01:51:00,7393.8,7393.8,7394.0,7393.8,0.11261221
12790,2019-12-10 01:52:00,7393.8,7393.8,7393.8,7393.7536245,0.035
12791,2019-12-10 01:53:00,7393.8,7393.7,7393.8,7393.7,0.0265088
12792,2019-12-10 01:54:00,7393.7536245,7393.8,7393.8,7393.7536245,0.01536609
12793,2019-12-10 01:55:00,7393.8,7396.6,7396.6,7393.8,3.17502242
12794,2019-12-10 01:56:00,7396.6,7396.5157515,7396.6,7396.3,4.14698881
12795,2019-12-10 01:57:00,7396.55045083,7396.6,7396.6,7396.55045083,1.7462726899999998
12796,2019-12-10 01:58:00,7396.6,7396.52436069,7396.6,7396.52436069,0.22634384
12797,2019-12-10 01:59:00,7396.6,7396.6,7396.6,7396.6,0.0613486
12798,2019-12-10 02:00:00,7396.6,7396.6,7396.6,7396.6,0.04778038
12799,2019-12-10 02:01:00,7396.6,7402.3,7402.3,7396.6,3.68068719
12800,2019-12-10 02:02:00,7402.39011108,7402.6,7402.6,7402.39011108,0.33984248
12801,2019-12-10 02:03:00,7403.1,7409.3,7410.9,7403.1,6.45826473
12802,2019-12-10 02:04:00,7409.1648718,7408.6,7409.1648718,7408.53755258,0.80630408
12803,2019-12-10 02:05:00,7408.6,7408.520452500001,7408.6,7408.5,0.08506999999999999
12804,2019-12-10 02:06:00,7408.6,7408.6,7409.4410515,7408.520452500001,0.11212028
12805,2019-12-10 02:07:00,7408.6,7408.6,7408.6,7408.6,0.057999999999999996
12806,2019-12-10 02:08:00,7408.5,7409.7,7409.7,7408.5,0.06431128
12807,2019-12-10 02:09:00,7409.8,7409.7,7409.8,7409.7,0.18339307
12808,2019-12-10 02:10:00,7409.8,7410.7,7410.7,7409.8,0.28300511
12809,2019-12-10 02:11:00,7410.62162736,7410.62162736,7410.62162736,7410.6,0.21
12810,2019-12-10 02:12:00,7410.62162736,7410.6,7410.62162736,7410.6,0.14166561
12811,2019-12-10 02:13:00,7410.6,7410.6,7410.7,7410.6,0.7075028
12812,2019-12-10 02:14:00,7410.7,7411.1,7411.1,7410.7,0.11285435
12813,2019-12-10 02:15:00,7411.3,7411.4,7411.4,7411.3,0.08199999999999999
12814,2019-12-10 02:16:00,7411.35455745,7411.3,7411.35455745,7411.3,0.28300682
12815,2019-12-10 02:17:00,7411.3665734,7412.6,7412.6,7411.35455745,0.32
12816,2019-12-10 02:18:00,7412.6,7410.8,7412.6,7410.8,0.57693553
12817,2019-12-10 02:19:00,7410.8,7410.8262685,7410.8262685,7410.8,1.07576895
12818,2019-12-10 02:21:00,7410.8,7409.2,7410.824419499999,7409.2,0.51246055
12819,2019-12-10 02:22:00,7408.5,7400.4,7408.5,7400.4,5.2313
12820,2019-12-10 02:23:00,7400.4,7400.42215731,7400.42215731,7400.4,0.31969491
12821,2019-12-10 02:24:00,7400.42215731,7400.42215731,7400.42215731,7400.4,0.06175600000000001
12822,2019-12-10 02:25:00,7400.422035,7400.5,7400.5,7400.4,0.31647664
12823,2019-12-10 02:26:00,7400.42215731,7400.0,7400.5,7399.3,3.03893753
12824,2019-12-10 02:27:00,7400.6,7402.5,7405.4,7400.6,0.6851635
12825,2019-12-10 02:28:00,7400.13574294,7400.0,7400.7,7400.0,0.13815653
12826,2019-12-10 02:29:00,7400.8,7400.5,7400.8,7400.2,0.045
12827,2019-12-10 02:30:00,7401.0,7401.0,7401.0,7401.0,0.021989
12828,2019-12-10 02:31:00,7401.0,7403.4,7403.4,7400.960523000002,0.17628058
12829,2019-12-10 02:32:00,7403.7,7407.0,7407.0,7403.7,0.56108345
12830,2019-12-10 02:33:00,7407.0,7407.2,7407.2,7407.0,0.09801080000000001
12831,2019-12-10 02:34:00,7407.1,7407.1,7407.1,7407.1,0.234702
12832,2019-12-10 02:35:00,7406.8511022,7406.8,7406.8511022,7406.8,0.05833763
12833,2019-12-10 02:36:00,7406.8,7406.65308058,7406.8,7406.65308058,0.042539820000000006
12834,2019-12-10 02:37:00,7406.6,7406.0,7406.6,7406.0,1.15823539
12835,2019-12-10 02:38:00,7406.01752262,7406.0,7406.1,7406.0,0.0468796
12836,2019-12-10 02:39:00,7406.0,7406.0,7406.0,7406.0,0.06004199
12837,2019-12-10 02:40:00,7406.0,7406.0,7406.01752262,7406.0,0.32147368
12838,2019-12-10 02:41:00,7406.08242876,7406.0,7406.08242876,7406.0,0.04
12839,2019-12-10 02:42:00,7406.01752262,7406.1,7406.1,7406.01752262,0.02229286
12840,2019-12-10 02:43:00,7406.0,7405.0,7406.0,7405.0,0.01605138
12841,2019-12-10 02:44:00,7405.058814,7405.03024159,7405.058814,7405.03024159,0.06
12842,2019-12-10 02:45:00,7405.03024159,7405.1,7405.1,7405.03024159,0.06426468
12843,2019-12-10 02:46:00,7405.1,7405.0,7405.1,7405.0,0.13858982
12844,2019-12-10 02:47:00,7405.058814,7405.1,7405.1,7405.058814,0.01908171
12845,2019-12-10 02:48:00,7405.0,7403.7,7405.0,7403.7,0.50518801
12846,2019-12-10 02:50:00,7403.7,7403.8,7403.8,7403.7,0.021121
12847,2019-12-10 02:51:00,7403.73809175,7403.73809175,7403.73809175,7403.73809175,0.0006
12848,2019-12-10 02:52:00,7403.7,7403.7,7403.7,7403.7,0.038766
12849,2019-12-10 02:53:00,7403.1,7403.0,7403.1,7403.0,0.06887873
12850,2019-12-10 02:54:00,7403.0,7403.0,7403.0,7403.0,0.00775215
12851,2019-12-10 02:55:00,7403.0,7401.0,7403.031784199998,7401.0,0.29601806
12852,2019-12-10 02:56:00,7401.0,7401.0,7401.0065324,7401.0,0.21377088
12853,2019-12-10 02:57:00,7400.6,7400.0,7400.6,7400.0,0.26193192
12854,2019-12-10 02:58:00,7400.0852046,7399.65242126,7400.0852046,7399.6,1.12196343
12855,2019-12-10 02:59:00,7399.65242126,7399.65242126,7399.65242126,7399.65242126,0.015
12856,2019-12-10 03:00:00,7399.654944600001,7399.654944600001,7399.654944600001,7399.6,0.08762
12857,2019-12-10 03:01:00,7399.654944600001,7399.654944600001,7399.654944600001,7399.6,0.60385338
12858,2019-12-10 03:02:00,7399.654944600001,7392.3,7399.654944600001,7392.3,3.34516198
12859,2019-12-10 03:03:00,7392.3,7389.8,7392.3,7387.0,9.62599067
12860,2019-12-10 03:04:00,7389.804449699999,7390.3,7390.5409353,7389.804449699999,0.69591649
12861,2019-12-10 03:05:00,7390.34626027,7391.93111128,7391.93111128,7390.34626027,0.2015253
12862,2019-12-10 03:06:00,7391.93111128,7391.93111128,7391.93111128,7391.93111128,0.01
12863,2019-12-10 03:07:00,7392.0,7391.9218458,7392.0,7391.9218458,0.18519416
12864,2019-12-10 03:08:00,7392.0,7392.069606800002,7392.069606800002,7391.92095831,1.63204787
12865,2019-12-10 03:09:00,7392.069606800002,7392.069606800002,7392.1,7392.069606800002,0.05506019
12866,2019-12-10 03:10:00,7392.1,7392.750392100002,7392.750392100002,7392.1,0.14145933
12867,2019-12-10 03:11:00,7392.8,7393.1,7393.6,7392.8,2.47026821
12868,2019-12-10 03:12:00,7393.6,7393.5789384,7393.6,7393.5789384,0.33716177
12869,2019-12-10 03:13:00,7393.5789384,7393.50866681,7393.5789384,7393.50866681,0.01232531
12870,2019-12-10 03:14:00,7393.6,7393.6,7393.6,7393.50866681,0.13
12871,2019-12-10 03:15:00,7393.6,7393.6,7393.6,7393.50866681,0.27279377000000005
12872,2019-12-10 03:16:00,7393.50866681,7398.3,7398.4,7393.50866681,18.02166582
12873,2019-12-10 03:17:00,7398.8,7400.4,7400.4,7398.8,0.24492125
12874,2019-12-10 03:18:00,7400.4,7403.1,7403.1,7400.4,3.43087466
12875,2019-12-10 03:19:00,7403.1854176,7403.6,7403.6457231,7403.1,2.1527205
12876,2019-12-10 03:20:00,7403.7,7403.7,7403.7,7403.6,0.109673
12877,2019-12-10 03:21:00,7403.8,7405.9,7405.9,7403.8,0.32280000000000003
12878,2019-12-10 03:22:00,7405.9,7406.3,7406.3,7405.9,0.09540945
12879,2019-12-10 03:23:00,7406.2430957000015,7406.2430957000015,7406.2430957000015,7406.2430957000015,0.0013474
12880,2019-12-10 03:24:00,7406.3,7406.3,7406.3,7406.3,0.005
12881,2019-12-10 03:25:00,7406.3,7406.6,7406.6,7406.3,0.01305366
12882,2019-12-10 03:26:00,7406.6,7406.5,7412.4,7406.5,14.39650586
12883,2019-12-10 03:27:00,7406.5,7406.57517452,7406.57517452,7406.5,0.10533201
12884,2019-12-10 03:28:00,7406.6,7406.5,7406.7,7406.5,0.03434706
12885,2019-12-10 03:29:00,7406.55470068,7406.513948999999,7406.6,7406.5,0.11034
12886,2019-12-10 03:30:00,7406.9,7407.1,7407.1,7406.9,0.115
12887,2019-12-10 03:31:00,7407.3,7407.3,7407.3,7407.3,0.00544629
12888,2019-12-10 03:32:00,7407.3,7407.3,7407.3,7407.3,0.005
12889,2019-12-10 03:33:00,7407.3,7408.98975662,7408.98975662,7407.3,0.07120434
12890,2019-12-10 03:34:00,7409.0,7409.0,7409.0,7409.0,0.00363066
12891,2019-12-10 03:35:00,7409.0,7409.0,7409.0,7409.0,0.03977081
12892,2019-12-10 03:36:00,7408.9,7408.9,7409.0,7408.9,0.43
12893,2019-12-10 03:37:00,7408.9,7407.0,7408.9,7406.9,0.175
12894,2019-12-10 03:38:00,7407.836415000002,7407.836415000002,7407.9,7407.836415000002,1.01579031
12895,2019-12-10 03:39:00,7407.9,7407.9,7407.9,7407.9,0.07071269
12896,2019-12-10 03:40:00,7407.928466399999,7408.0,7408.0,7407.9,0.031460180000000004
12897,2019-12-10 03:41:00,7408.0,7407.97717443,7408.0,7407.97717443,0.11536283
12898,2019-12-10 03:42:00,7408.0,7408.0,7408.0,7408.0,0.0345
12899,2019-12-10 03:43:00,7408.0,7408.0,7408.0,7408.0,0.09224500000000001
12900,2019-12-10 03:44:00,7407.97717443,7407.5,7408.0,7407.4,0.12100718
12901,2019-12-10 03:45:00,7407.6,7407.6,7407.6,7407.6,0.005
12902,2019-12-10 03:46:00,7407.64514193,7407.7,7407.7,7407.64514193,0.005
12903,2019-12-10 03:47:00,7408.0,7408.0,7408.0,7408.0,0.02
12904,2019-12-10 03:48:00,7408.0,7408.0,7408.0,7408.0,0.01
12905,2019-12-10 03:49:00,7407.98539276,7408.0,7408.0,7407.98539276,0.01173485
12906,2019-12-10 03:50:00,7408.0,7407.9,7408.0,7407.9,0.1685
12907,2019-12-10 03:51:00,7407.9,7407.9,7407.9,7407.9,0.01000001
12908,2019-12-10 03:53:00,7408.0,7412.5,7412.5,7408.0,2.15163901
12909,2019-12-10 03:54:00,7412.5,7412.6,7412.6,7412.5,0.19297318
12910,2019-12-10 03:55:00,7412.5,7412.510428,7412.6,7412.5,0.01645632
12911,2019-12-10 03:56:00,7412.510428,7412.5,7412.510428,7412.5,0.0214
12912,2019-12-10 03:57:00,7412.5,7412.5,7412.5,7412.5,0.02
12913,2019-12-10 03:58:00,7412.58896059,7409.1,7412.58896059,7409.1,0.461349
12914,2019-12-10 03:59:00,7409.0,7409.1,7409.1,7409.0,0.01076881
12915,2019-12-10 04:00:00,7409.1,7411.1,7411.1,7409.1,0.6422165099999999
12916,2019-12-10 04:01:00,7411.3,7411.3,7411.3,7411.3,0.0297
12917,2019-12-10 04:02:00,7411.3,7411.3,7411.3,7411.3,0.01
12918,2019-12-10 04:04:00,7411.5,7411.6,7411.6,7411.5,0.03523325
12919,2019-12-10 04:05:00,7411.6,7411.6,7411.6,7411.6,0.01
12920,2019-12-10 04:07:00,7411.5852784,7411.5852784,7411.5852784,7411.5852784,0.005
12921,2019-12-10 04:08:00,7411.5,7411.5,7411.5,7411.5,0.06746100000000001
12922,2019-12-10 04:09:00,7411.0,7410.91209001,7411.02276506,7410.91209001,1.517
12923,2019-12-10 04:10:00,7410.91209001,7407.6,7410.91209001,7407.6,0.43811542
12924,2019-12-10 04:11:00,7407.6246384000015,7406.704116399998,7407.6246384000015,7406.7,0.4092655
12925,2019-12-10 04:12:00,7406.7,7406.4,7406.7,7406.4,0.34167461
12926,2019-12-10 04:13:00,7406.3,7406.0,7406.3,7406.0,0.78281441
12927,2019-12-10 04:14:00,7406.0,7406.0,7406.04238777,7406.0,0.10285243
12928,2019-12-10 04:15:00,7406.0,7406.04238777,7406.04238777,7406.0,0.02706564
12929,2019-12-10 04:16:00,7406.1,7406.48508797,7406.48508797,7406.1,0.705
12930,2019-12-10 04:18:00,7406.5,7406.5,7406.5,7406.5,0.00541033
12931,2019-12-10 04:19:00,7406.723751899999,7406.1,7406.723751899999,7406.1,0.00282126
12932,2019-12-10 04:21:00,7406.18585968,7406.5,7406.5,7406.18585968,0.0357465
12933,2019-12-10 04:22:00,7406.5,7406.5,7406.5,7406.5,0.055
12934,2019-12-10 04:24:00,7406.447598000002,7406.5,7406.5,7406.447598000002,0.52481892
12935,2019-12-10 04:25:00,7406.5,7406.40721738,7406.5,7406.40721738,0.0268773
12936,2019-12-10 04:26:00,7406.5,7406.5,7406.5,7406.5,0.004912
12937,2019-12-10 04:28:00,7406.5,7408.3359071999985,7409.7,7406.5,1.11710345
12938,2019-12-10 04:29:00,7408.4,7410.97008605,7410.97008605,7408.4,0.00796416
12939,2019-12-10 04:31:00,7410.859393600002,7410.9,7410.9,7410.859393600002,0.31007964
12940,2019-12-10 04:32:00,7410.9,7410.9,7410.9,7410.9,0.02
12941,2019-12-10 04:34:00,7410.6,7410.6,7410.6,7410.6,0.00111189
12942,2019-12-10 04:36:00,7410.6,7410.6,7410.6,7410.6,0.004868
12943,2019-12-10 04:37:00,7410.6,7410.5,7410.6,7410.5,0.03078134
12944,2019-12-10 04:38:00,7410.5,7410.5,7410.6,7410.5,0.11607207
